trade_id,source_type,symbol,timeframe,action,setup_type,session,market_regime,news_risk,spread_pips,atr_pips,rr_ratio,rule_confidence,tf_alignment,liquidity_sweep,fvg_present,order_block_present,candlestick_pattern,candlestick_bias,candlestick_strength,dxy_bias,source_knowledge,entry_time,exit_time,entry_price,stop_loss,take_profit_1,take_profit_2,exit_price,result,pnl_r,notes
SYNTHETIC_SMC_ICT_00143,synthetic_smc_ict,EURUSD,30m,BUY,order_block_retest,london,sideways,medium,1.33,7.67,3.33,66,0,1,1,1,three_black_crows,bearish,91,usd_bullish,smc_ict,2026-01-02 21:03:00,2026-01-03 01:03:00,1.08744,1.08689,1.08835,1.08927,1.08878,win,2.45,"Synthetic ML row: order_block_retest | three_black_crows | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00116,synthetic_starter,EURUSD,15m,BUY,liquidity_sweep,new_york,high_volatility,low,0.81,9.13,3.16,67,1,1,1,0,pin_bar_bullish,bullish,70,neutral,mt5_history,2026-01-02 14:18:00,2026-01-02 15:18:00,1.10692,1.10578,1.10872,1.11052,1.10921,win,2.01,"Synthetic ML row: liquidity_sweep | pin_bar_bullish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00029,synthetic_candles,EURUSD,5m,SELL,liquidity_sweep,new_york,low_volatility,low,0.66,8.02,3.94,95,1,1,1,1,bearish_engulfing,bearish,70,neutral,candlestick,2026-01-01 16:38:00,2026-01-01 17:23:00,1.06877,1.06928,1.06777,1.06677,1.06751,win,2.48,"Synthetic ML row: liquidity_sweep | bearish_engulfing | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00144,synthetic_starter,EURUSD,15m,BUY,reversal,new_york,bearish,low,1.23,12.58,3.82,90,1,1,1,1,harami_bearish,bearish,89,usd_bearish,candlestick,2026-01-02 21:27:00,2026-01-03 00:27:00,1.10507,1.10379,1.10752,1.10996,1.10758,win,1.96,"Synthetic ML row: reversal | harami_bearish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00004,synthetic_starter,BTCUSD,15m,SELL,support_resistance,new_york,high_volatility,low,73.05,569.37,1.5,53,0,1,0,1,morning_star,bullish,42,neutral,booming_bulls_notes,2026-01-01 10:05:00,2026-01-01 13:05:00,65376.0,65892.88,64988.33,64600.67,65649.94,loss,-0.53,"Synthetic ML row: support_resistance | morning_star | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00110,synthetic_mt5_history,EURUSD,5m,BUY,support_resistance,new_york,bullish,low,1.65,15.9,3.63,64,0,1,1,0,harami_bullish,bullish,78,usd_bearish,mt5_history,2026-01-02 12:43:00,2026-01-02 13:28:00,1.07772,1.07556,1.08163,1.08554,1.07507,loss,-1.23,"Synthetic ML row: support_resistance | harami_bullish | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00012,synthetic_smc_ict,BTCUSD,15m,BUY,liquidity_sweep,london,high_volatility,medium,65.6,501.74,2.11,86,1,1,0,0,hanging_man,bearish,79,usd_bearish,smc_ict,2026-01-01 12:11:00,2026-01-01 12:26:00,64184.4,63823.13,64565.55,64946.7,64874.44,win,1.91,"Synthetic ML row: liquidity_sweep | hanging_man | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00026,synthetic_candles,BTCUSD,30m,SELL,reversal,new_york,bearish,low,41.81,158.61,1.09,45,0,1,0,0,bearish_engulfing,bearish,93,usd_bearish,candlestick,2026-01-01 15:41:00,2026-01-01 19:41:00,65768.05,65893.48,65699.69,65631.33,65384.23,win,3.06,"Synthetic ML row: reversal | bearish_engulfing | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00200,synthetic_candles,USDJPY,1h,SELL,trend_follow,new_york,bullish,low,1.34,10.85,1.51,90,1,1,0,1,marubozu_bearish,bearish,26,usd_bearish,candlestick,2026-01-03 11:09:00,2026-01-03 11:24:00,157.508,157.655,157.398,157.287,157.434,win,0.51,"Synthetic ML row: trend_follow | marubozu_bearish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00150,synthetic_backtest,USDJPY,15m,BUY,reversal,new_york,low_volatility,high,0.8,7.16,2.34,45,0,0,0,0,hammer,bullish,66,usd_bullish,backtest,2026-01-02 22:56:00,2026-01-03 00:26:00,159.881,159.829,159.942,160.003,159.886,breakeven,0.09,"Synthetic ML row: reversal | hammer | new_york | high news | breakeven. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00142,synthetic_starter,EURUSD,5m,SELL,range_rejection,london,bullish,low,1.59,12.65,3.27,73,1,0,0,1,doji,neutral,49,usd_bearish,blue_journal,2026-01-02 20:30:00,2026-01-02 20:45:00,1.08847,1.08966,1.08651,1.08455,1.08716,win,1.09,"Synthetic ML row: range_rejection | doji | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00097,synthetic_backtest,BTCUSD,30m,SELL,order_block_retest,new_york,bearish,low,66.53,1039.33,1.16,74,0,0,1,1,dark_cloud_cover,bearish,60,usd_bullish,backtest,2026-01-02 09:32:00,2026-01-02 10:02:00,66939.24,67806.43,66436.27,65933.3,67962.53,loss,-1.18,"Synthetic ML row: order_block_retest | dark_cloud_cover | new_york | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00008,synthetic_smc_ict,GBPUSD,1h,SELL,order_block_retest,asia,bearish,low,0.75,19.97,3.8,83,1,0,1,1,dark_cloud_cover,bearish,48,usd_bearish,smc_ict,2026-01-01 11:10:00,2026-01-01 14:10:00,1.30298,1.30543,1.29833,1.29367,1.30486,loss,-0.77,"Synthetic ML row: order_block_retest | dark_cloud_cover | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00003,synthetic_backtest,USDJPY,15m,BUY,fvg_retest,london,high_volatility,medium,0.73,11.32,3.46,46,0,0,1,0,evening_star,bearish,56,usd_bullish,backtest,2026-01-01 09:48:00,2026-01-01 12:48:00,154.493,154.422,154.616,154.738,154.42,loss,-1.04,"Synthetic ML row: fvg_retest | evening_star | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00105,synthetic_candles,GBPUSD,1h,SELL,trend_follow,london,bullish,medium,1.31,8.93,1.41,60,1,1,0,1,three_white_soldiers,bullish,59,usd_bearish,candlestick,2026-01-02 11:23:00,2026-01-02 12:08:00,1.23898,1.24008,1.2382,1.23743,1.23956,loss,-0.53,"Synthetic ML row: trend_follow | three_white_soldiers | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00213,synthetic_smc_ict,EURUSD,1h,SELL,range_rejection,asia,sideways,low,1.09,14.1,2.09,76,1,0,1,1,harami_bearish,bearish,94,usd_bullish,smc_ict,2026-01-03 14:15:00,2026-01-03 17:15:00,1.08764,1.08859,1.08666,1.08568,1.0872,win,0.47,"Synthetic ML row: range_rejection | harami_bearish | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00069,synthetic_starter,BTCUSD,5m,SELL,trend_follow,new_york,sideways,low,69.2,305.16,2.98,47,1,0,1,1,none,neutral,0,neutral,none,2026-01-02 02:21:00,2026-01-02 05:21:00,65007.1,65339.47,64511.86,64016.62,64681.37,win,0.98,"Synthetic ML row: trend_follow | none | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00103,synthetic_candles,USDJPY,1h,BUY,trend_follow,new_york,bullish,high,1.64,7.47,3.5,51,0,1,0,0,inside_bar,neutral,58,neutral,candlestick,2026-01-02 10:47:00,2026-01-02 12:17:00,156.243,156.181,156.353,156.463,156.192,loss,-0.82,"Synthetic ML row: trend_follow | inside_bar | new_york | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00191,synthetic_candles,XAUUSD,30m,SELL,liquidity_sweep,london,low_volatility,medium,3.07,14.08,1.04,53,1,1,1,1,inverted_hammer,bullish,82,neutral,candlestick,2026-01-03 09:06:00,2026-01-03 10:06:00,2396.77,2398.58,2395.84,2394.9,2395.93,win,0.47,"Synthetic ML row: liquidity_sweep | inverted_hammer | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00121,synthetic_starter,XAUUSD,1h,SELL,range_rejection,new_york,sideways,low,4.28,22.58,2.91,64,0,1,0,0,evening_star,bearish,37,usd_bullish,none,2026-01-02 15:28:00,2026-01-02 15:58:00,2321.03,2323.58,2317.32,2313.61,2319.83,win,0.47,"Synthetic ML row: range_rejection | evening_star | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00030,synthetic_candles,USDJPY,1h,SELL,support_resistance,london,bearish,low,1.36,13.27,3.28,77,0,0,0,1,pin_bar_bearish,bearish,95,usd_bearish,candlestick,2026-01-01 16:37:00,2026-01-01 18:37:00,158.271,158.421,158.026,157.781,158.416,loss,-0.97,"Synthetic ML row: support_resistance | pin_bar_bearish | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00134,synthetic_candles,USDJPY,15m,BUY,order_block_retest,asia,bullish,medium,1.37,7.08,0.94,75,0,1,0,1,inside_bar,neutral,52,neutral,candlestick,2026-01-02 18:45:00,2026-01-02 19:30:00,158.655,158.584,158.688,158.722,158.586,loss,-0.97,"Synthetic ML row: order_block_retest | inside_bar | asia | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00074,synthetic_smc_ict,GBPUSD,30m,SELL,liquidity_sweep,asia,bullish,low,1.27,17.17,2.48,55,1,1,1,0,none,neutral,0,usd_bullish,smc_ict,2026-01-02 03:32:00,2026-01-02 04:02:00,1.31086,1.31253,1.30879,1.30672,1.31006,win,0.48,"Synthetic ML row: liquidity_sweep | none | asia | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00142,synthetic_mt5_history,EURUSD,30m,SELL,breakout,london,bearish,low,1.01,9.27,2.88,74,0,1,1,0,pin_bar_bullish,bullish,68,usd_bullish,mt5_history,2026-01-02 20:47:00,2026-01-02 22:47:00,1.11538,1.1162,1.11421,1.11304,1.11451,win,1.07,"Synthetic ML row: breakout | pin_bar_bullish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00076,synthetic_smc_ict,EURUSD,30m,BUY,fvg_retest,london,bearish,medium,1.72,5.44,3.7,69,1,1,1,0,morning_star,bullish,66,neutral,smc_ict,2026-01-02 04:20:00,2026-01-02 04:35:00,1.10683,1.10632,1.10779,1.10874,1.1073,win,0.9,"Synthetic ML row: fvg_retest | morning_star | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00001,synthetic_smc_ict,USDJPY,30m,BUY,order_block_retest,london,high_volatility,medium,1.79,18.83,2.2,85,1,0,1,1,doji,neutral,85,usd_bearish,smc_ict,2026-01-01 09:22:00,2026-01-01 09:37:00,157.151,156.988,157.33,157.509,157.22,win,0.42,"Synthetic ML row: order_block_retest | doji | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00194,synthetic_smc_ict,GBPUSD,30m,SELL,order_block_retest,overlap,low_volatility,low,1.48,21.12,1.68,91,0,0,1,1,none,neutral,0,usd_bullish,smc_ict,2026-01-03 09:40:00,2026-01-03 09:55:00,1.25891,1.26126,1.25694,1.25497,1.25767,win,0.53,"Synthetic ML row: order_block_retest | none | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00146,synthetic_starter,USDJPY,1h,SELL,liquidity_sweep,overlap,bearish,high,1.76,20.58,3.05,86,1,1,1,1,bullish_engulfing,bullish,50,usd_bearish,booming_bulls_notes,2026-01-02 22:00:00,2026-01-02 23:00:00,154.271,154.424,154.038,153.805,154.389,loss,-0.77,"Synthetic ML row: liquidity_sweep | bullish_engulfing | overlap | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00158,synthetic_smc_ict,GBPUSD,15m,SELL,order_block_retest,new_york,sideways,medium,1.15,23.54,3.97,48,1,0,1,1,pin_bar_bullish,bullish,27,neutral,smc_ict,2026-01-03 00:47:00,2026-01-03 01:47:00,1.30135,1.30318,1.29773,1.29411,1.30033,win,0.56,"Synthetic ML row: order_block_retest | pin_bar_bullish | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00132,synthetic_mt5_history,EURUSD,30m,SELL,support_resistance,new_york,high_volatility,medium,0.92,9.48,3.32,66,0,0,0,1,outside_bar,neutral,43,neutral,mt5_history,2026-01-02 18:08:00,2026-01-02 22:08:00,1.1153,1.11593,1.11424,1.11319,1.1137,win,2.52,"Synthetic ML row: support_resistance | outside_bar | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00043,synthetic_candles,EURUSD,5m,SELL,fvg_retest,new_york,bullish,high,1.03,10.76,3.79,85,1,1,1,0,morning_star,bullish,28,neutral,candlestick,2026-01-01 20:04:00,2026-01-01 21:34:00,1.09187,1.09305,1.08965,1.08743,1.08824,win,3.1,"Synthetic ML row: fvg_retest | morning_star | new_york | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00103,synthetic_starter,USDJPY,5m,BUY,range_rejection,new_york,low_volatility,medium,1.04,20.1,1.24,94,0,0,1,0,harami_bearish,bearish,86,usd_bullish,candlestick,2026-01-02 10:59:00,2026-01-02 12:59:00,158.285,158.063,158.422,158.559,158.734,win,2.03,"Synthetic ML row: range_rejection | harami_bearish | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00188,synthetic_smc_ict,BTCUSD,30m,BUY,liquidity_sweep,london,low_volatility,medium,70.68,909.24,1.07,55,1,1,1,1,bearish_engulfing,bearish,26,neutral,smc_ict,2026-01-03 08:15:00,2026-01-03 08:45:00,64762.02,63565.97,65401.9,66041.79,64187.92,loss,-0.48,"Synthetic ML row: liquidity_sweep | bearish_engulfing | london | medium news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00143,synthetic_mt5_history,XAUUSD,1h,SELL,breakout,new_york,bearish,low,4.23,24.96,1.18,57,1,0,1,0,hanging_man,bearish,77,usd_bearish,mt5_history,2026-01-02 20:45:00,2026-01-02 22:15:00,2282.07,2283.77,2281.07,2280.07,2277.89,win,2.46,"Synthetic ML row: breakout | hanging_man | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00086,synthetic_mt5_history,EURUSD,30m,BUY,support_resistance,london,bullish,low,1.39,17.06,3.24,63,0,1,0,0,none,neutral,0,neutral,mt5_history,2026-01-02 06:58:00,2026-01-02 09:58:00,1.0639,1.0623,1.0665,1.06909,1.06592,win,1.26,"Synthetic ML row: support_resistance | none | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00235,synthetic_backtest,EURUSD,5m,SELL,reversal,london,sideways,low,1.54,17.72,1.81,62,1,1,0,1,evening_star,bearish,54,neutral,backtest,2026-01-03 19:59:00,2026-01-03 21:59:00,1.09823,1.0994,1.09718,1.09613,1.09677,win,1.26,"Synthetic ML row: reversal | evening_star | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00106,synthetic_backtest,GBPUSD,1h,BUY,support_resistance,asia,sideways,medium,1.43,16.08,1.51,52,0,1,0,0,doji,neutral,58,neutral,backtest,2026-01-02 11:36:00,2026-01-02 12:36:00,1.2999,1.29827,1.30114,1.30237,1.30466,win,2.91,"Synthetic ML row: support_resistance | doji | asia | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00071,synthetic_starter,GBPUSD,1h,BUY,order_block_retest,london,low_volatility,low,2.13,20.68,1.73,63,1,1,1,1,inside_bar,neutral,94,neutral,price_action,2026-01-02 03:02:00,2026-01-02 04:32:00,1.30813,1.30573,1.3102,1.31227,1.31038,win,0.94,"Synthetic ML row: order_block_retest | inside_bar | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00166,synthetic_smc_ict,BTCUSD,1h,SELL,range_rejection,overlap,sideways,high,48.64,943.56,0.94,66,1,0,1,0,none,neutral,0,usd_bullish,smc_ict,2026-01-03 02:56:00,2026-01-03 05:56:00,66673.29,67929.44,66082.9,65492.51,63017.9,win,2.91,"Synthetic ML row: range_rejection | none | overlap | high news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00127,synthetic_starter,USDJPY,5m,BUY,liquidity_sweep,asia,bullish,high,1.12,13.43,2.07,52,0,1,0,0,pin_bar_bullish,bullish,83,neutral,none,2026-01-02 16:56:00,2026-01-02 18:56:00,153.046,152.87,153.229,153.412,152.836,loss,-1.19,"Synthetic ML row: liquidity_sweep | pin_bar_bullish | asia | high news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00055,synthetic_starter,EURUSD,5m,SELL,fvg_retest,overlap,bearish,low,0.61,7.92,1.82,51,1,0,1,0,bullish_engulfing,bullish,31,neutral,mt5_history,2026-01-01 23:11:00,2026-01-01 23:56:00,1.10185,1.10262,1.10115,1.10044,1.09954,win,2.99,"Synthetic ML row: fvg_retest | bullish_engulfing | overlap | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00050,synthetic_backtest,BTCUSD,1h,BUY,breakout,asia,bearish,low,21.11,1163.98,3.97,74,0,0,0,0,harami_bullish,bullish,73,usd_bullish,backtest,2026-01-01 21:37:00,2026-01-01 22:37:00,64066.89,63180.12,65827.14,67587.38,63180.12,loss,-1.0,"Synthetic ML row: breakout | harami_bullish | asia | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00062,synthetic_smc_ict,EURUSD,5m,SELL,fvg_retest,london,bullish,low,1.63,8.24,1.68,80,1,1,1,0,tweezer_top,bearish,86,neutral,smc_ict,2026-01-02 00:45:00,2026-01-02 01:00:00,1.07323,1.07437,1.07228,1.07132,1.06972,win,3.09,"Synthetic ML row: fvg_retest | tweezer_top | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00211,synthetic_smc_ict,BTCUSD,30m,SELL,liquidity_sweep,london,low_volatility,low,41.32,449.0,0.97,73,0,1,0,1,morning_star,bullish,75,usd_bullish,smc_ict,2026-01-03 14:08:00,2026-01-03 18:08:00,65652.38,65982.96,65492.05,65331.72,65295.35,win,1.08,"Synthetic ML row: liquidity_sweep | morning_star | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00073,synthetic_backtest,EURUSD,5m,BUY,range_rejection,london,high_volatility,medium,1.67,16.37,1.14,94,1,0,0,0,hammer,bullish,43,usd_bullish,backtest,2026-01-02 03:34:00,2026-01-02 06:34:00,1.06484,1.06309,1.06583,1.06683,1.06695,win,1.21,"Synthetic ML row: range_rejection | hammer | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00118,synthetic_starter,USDJPY,30m,BUY,range_rejection,london,bullish,low,1.7,9.57,2.68,56,0,1,1,1,hanging_man,bearish,65,usd_bearish,blue_journal,2026-01-02 14:30:00,2026-01-02 17:30:00,159.487,159.371,159.643,159.799,159.597,win,0.94,"Synthetic ML row: range_rejection | hanging_man | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00100,synthetic_mt5_history,XAUUSD,15m,BUY,reversal,london,bullish,low,4.31,19.43,1.35,55,0,0,0,1,bearish_engulfing,bearish,47,neutral,mt5_history,2026-01-02 10:08:00,2026-01-02 10:38:00,2397.2,2395.06,2398.64,2400.09,2394.55,loss,-1.24,"Synthetic ML row: reversal | bearish_engulfing | london | low news | loss. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00057,synthetic_mt5_history,XAUUSD,30m,BUY,breakout,new_york,bullish,low,4.13,18.82,2.89,91,1,0,0,0,marubozu_bearish,bearish,28,usd_bullish,mt5_history,2026-01-01 23:44:00,2026-01-02 00:44:00,2333.28,2331.07,2336.46,2339.64,2336.73,win,1.57,"Synthetic ML row: breakout | marubozu_bearish | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00195,synthetic_candles,XAUUSD,15m,BUY,liquidity_sweep,london,sideways,low,2.94,15.62,1.06,72,1,1,1,0,harami_bullish,bullish,68,usd_bullish,candlestick,2026-01-03 10:07:00,2026-01-03 11:07:00,2373.45,2371.98,2374.23,2375.01,2374.29,win,0.57,"Synthetic ML row: liquidity_sweep | harami_bullish | london | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00134,synthetic_starter,GBPUSD,30m,SELL,support_resistance,london,bullish,medium,1.79,9.23,3.15,82,1,1,0,0,piercing_line,bullish,46,neutral,smc_ict,2026-01-02 18:42:00,2026-01-02 20:12:00,1.29575,1.29676,1.29415,1.29256,1.29315,win,2.56,"Synthetic ML row: support_resistance | piercing_line | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_MT5_HISTORY_00037,synthetic_mt5_history,EURUSD,15m,BUY,range_rejection,new_york,bullish,low,1.48,11.96,1.63,76,1,0,0,1,piercing_line,bullish,89,neutral,mt5_history,2026-01-01 18:25:00,2026-01-01 19:25:00,1.1123,1.11145,1.11299,1.11369,1.11279,win,0.58,"Synthetic ML row: range_rejection | piercing_line | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_CANDLES_00085,synthetic_candles,EURUSD,1h,SELL,support_resistance,new_york,sideways,medium,1.53,7.23,1.63,75,1,0,0,0,marubozu_bearish,bearish,92,usd_bearish,candlestick,2026-01-02 06:34:00,2026-01-02 07:19:00,1.09879,1.09939,1.0983,1.09781,1.09784,win,1.59,"Synthetic ML row: support_resistance | marubozu_bearish | new_york | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_STARTER_00016,synthetic_starter,GBPUSD,5m,SELL,range_rejection,new_york,bearish,low,1.82,9.96,2.62,70,1,0,1,0,outside_bar,neutral,62,neutral,mt5_history,2026-01-01 13:18:00,2026-01-01 15:18:00,1.27232,1.27327,1.27108,1.26983,1.27138,win,0.99,"Synthetic ML row: range_rejection | outside_bar | new_york | low news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_BACKTEST_00011,synthetic_backtest,XAUUSD,30m,BUY,order_block_retest,london,bullish,medium,1.99,29.92,1.04,91,1,0,0,1,three_black_crows,bearish,42,usd_bullish,backtest,2026-01-01 11:55:00,2026-01-01 12:55:00,2340.14,2336.68,2341.94,2343.74,2350.81,win,3.08,"Synthetic ML row: order_block_retest | three_black_crows | london | medium news | win. Use for testing pipeline, not as real edge."
SYNTHETIC_SMC_ICT_00099,synthetic_smc_ict,GBPUSD,5m,SELL,range_rejection,london,bullish,low,1.69,10.79,2.84,52,1,0,1,0,pin_bar_bearish,bearish,26,usd_bullish,smc_ict,2026-01-02 10:06:00,2026-01-02 13:06:00,1.25854,1.25943,1.25727,1.256,1.25635,win,2.45,"Synthetic ML row: range_rejection | pin_bar_bearish | london | low news | win. Use for testing pipeline, not as real edge."
